name	singer	title	sex	url	year	singer_sex
יגאל	אבי דור	טווידילדי_10	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1666&wrkid=28629	0	male
נתן	אבי דור	מכאן_13	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1666&wrkid=27931	0	male
שמשון	אבי דור	שמשון ודלילה_15	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1666&wrkid=6759	0	male
איה	אבי וולף	לאסי שובי הביתה_2	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3169&wrkid=22770	0	
שלמה	אבי זאודי	אחיה ואהיה_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=14281&wrkid=32843	0	
אחי	אבי זאודי	אחיה ואהיה_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=14281&wrkid=32843	0	
מנחם	אבי חיון	חוטים ומקרופונים_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17911&wrkid=40668	0	
אברהם	אבי טבוך	לא חשוב לי לאן_2	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=7475&wrkid=34214	0	
יצחק	אבי טבוך	לא חשוב לי לאן_2	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=7475&wrkid=34214	0	
אחי	אבי טולדנו	אתה חוזר ואומר_23	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=20353	0	male
ארי	אבי טולדנו	בתחנה המרכזית_37	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=20364	0	male
אחי	אבי טולדנו	בתחנה המרכזית_37	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=20364	0	male
כנען	אבי טולדנו	הורה_43	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=1022	0	male
ברק	אבי טולדנו	ופתאום_54	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=8458	0	male
אחי	אבי טולדנו	חי_63	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=1436	0	male
אשר	אבי טולדנו	חי_63	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=1436	0	male
אילן	אבי טולדנו	חסד נעורייך_65	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=18985	0	male
דן	אבי טולדנו	ידידי טינטן_67	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=10217	0	male
עלי	אבי טולדנו	כמו השיר הזה שבא_76	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=46676	0	male
אשר	אבי טולדנו	כשאהיה גדול אהיה קטן_78	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=20360	0	male
אשר	אבי טולדנו	לא יהיו לך אצלי_80	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=8435	0	male
יאיר	אבי טולדנו	מבקש לחזור_92	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=20385	0	male
אשר	אבי טולדנו	מפגשים_102	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=20402	0	male
אשר	אבי טולדנו	סיבוב מסוכן_106	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=20341	0	male
יאיר	אבי טולדנו	צלע_120	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=11842	0	male
אשר	אבי טולדנו	קול קורא_121	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=20406	0	male
יפת	אבי טולדנו	קול קורא_121	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=20406	0	male
אבנר	אבי טולדנו	קוראים לי אבי טולדנו_122	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=20407	0	male
ברוך	אבי טולדנו	קוראים לי אבי טולדנו_122	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=20407	0	male
יאיר	אבי טולדנו	קוראים לי אבי טולדנו_122	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=30&wrkid=20407	0	male
עמוס	אבי כהן	הרסת את הכל_6	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2594&wrkid=9491	0	male
ארד	אבי לוי SNG	הלילה לבד_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10839&wrkid=23492	0	
עזר	אבי לוי	רופא אמר_7	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2183&wrkid=14387	0	male
המן	אבי מוסקל	אמרי נא_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=19972&wrkid=45417	0	
פרץ	אבי מלר	מונדיאל עשר_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=12465&wrkid=27920	0	male
אחי	אבי מסיקה	אגו מנופח_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=11997	0	male
חבר	אבי מסיקה	אגו מנופח_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=11997	0	male
שאול	אבי מסיקה	את הכל_3	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=33853	0	male
אחי	אבי מסיקה	דובי דוברמן_8	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=13375	0	male
אחי	אבי מסיקה	מה השם_35	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=12944	0	male
שמעון	אבי מסיקה	נילס הולגרסון_39	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=12889	0	male
עלי	אבי מסיקה	פרח_47	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=11752	0	male
אחי	אבי מסיקה	רוקדים על קצב_51	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=11758	0	male
ימין	אבי מסיקה	רוקדים על קצב_51	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=11758	0	male
